company,tweet,sentiment,cleaned_tweet,hashtags,tickers,word_count,hashtag_count,sentiment_score
$TCS.NSE,"$TCS.NSE making Descending Channel pattern on Daily Time Frame.

It has taken resistance from the Upper channel line.

The Targets seen as per set up are
1. 🎯 3240
2. 🎯 3210 Bearish",Bearish,$TCS.NSE making Descending Channel pattern on Daily Time Frame. It has taken resistance from the Upper channel line. The Targets seen as per set up are 1. 🎯 3240 2. 🎯 3210 Bearish,[],['TCS.NSE'],33,0,0.0
$TCS.NSE,"$TCS.NSE 

200 day SMA-bearish Bearish",Bearish,$TCS.NSE 200 day SMA-bearish Bearish,[],['TCS.NSE'],5,0,0.0
$TCS.NSE,"$TCS.NSE  
MACD: 37.53 
Macd Signal: 42.18 (Bullish) 
RSI: 47.17 (Neutral) Bullish",Bullish,$TCS.NSE MACD: 37.53 Macd Signal: 42.18 (Bullish) RSI: 47.17 (Neutral) Bullish,[],['TCS.NSE'],11,0,0.0
$TCS.NSE,"$TCS.NSE  
In 15 min time frame, it's a double bottom formation. And in a 1-hour time frame, it's a rounded top formation it's almost touched the same support zone and a sudden reversal was seen.  We may see a bullish opening tomorrow that is on the 24th of August Bullish",Bullish,"$TCS.NSE In 15 min time frame, it's a double bottom formation. And in a 1-hour time frame, it's a rounded top formation it's almost touched the same support zone and a sudden reversal was seen. We may see a bullish opening tomorrow that is on the 24th of August Bullish",[],['TCS.NSE'],50,0,0.5423
$TCS.NSE,"$TCS.NSE  
In 15 min time frame, it's a double bottom formation. And in a 1-hour time frame, it's a rounded top formation it's almost touched the same support zone and a sudden reversal was seen.  We may see a bullish opening tomorrow that is on 24th of August Bullish",Bullish,"$TCS.NSE In 15 min time frame, it's a double bottom formation. And in a 1-hour time frame, it's a rounded top formation it's almost touched the same support zone and a sudden reversal was seen. We may see a bullish opening tomorrow that is on 24th of August Bullish",[],['TCS.NSE'],49,0,0.5423
$TCS.NSE,$TCS.NSE $WIPRO.NSE $INFY.NSE $MPHASIS.NSE $COFORGE.NSE IT stocks under pressure today as JP Morgan continues to remain cautious 📉 Bearish,Bearish,$TCS.NSE $WIPRO.NSE $INFY.NSE $MPHASIS.NSE $COFORGE.NSE IT stocks under pressure today as JP Morgan continues to remain cautious 📉 Bearish,[],['TCS.NSE' 'WIPRO.NSE' 'INFY.NSE' 'MPHASIS.NSE' 'COFORGE.NSE'],19,0,-0.0173
$TCS.NSE,"$TCS.NSE  
CMP: Rs 3287.80 
RSI: 47 
The stock has crossed the EMA -50 line and is now trading below EMA-50 & 200 levels which is indicating bearish momentum. MACD is also below the signal line. Thus, giving the bearish indication. Bearish",Bearish,"$TCS.NSE CMP: Rs 3287.80 RSI: 47 The stock has crossed the EMA -50 line and is now trading below EMA-50 & 200 levels which is indicating bearish momentum. MACD is also below the signal line. Thus, giving the bearish indication. Bearish",[],['TCS.NSE'],41,0,0.34
$TCS.NSE,"Great Bearish breakout in $TCS.NSE. 
Sell it below 3269. For a Confirm Bear Trade in the channel Zone. Bearish",Bearish,Great Bearish breakout in $TCS.NSE. Sell it below 3269. For a Confirm Bear Trade in the channel Zone. Bearish,[],['TCS.NSE'],19,0,0.6249
$TCS.NSE,"$TCS.NSE  
MACD: 46.86 
Macd Signal: 43.34 (Bullish) 
RSI: 56.19 (Neutral) Bullish",Bullish,$TCS.NSE MACD: 46.86 Macd Signal: 43.34 (Bullish) RSI: 56.19 (Neutral) Bullish,[],['TCS.NSE'],11,0,0.0
$TCS.NSE,"$TCS.NSE Macd : 50.97, Signal Line : 42.46(mild bullish) 
Adx : 22.81, +DI : 27.77, -DI : 15.59(mild bullish) Bullish",Bullish,"$TCS.NSE Macd : 50.97, Signal Line : 42.46(mild bullish) Adx : 22.81, +DI : 27.77, -DI : 15.59(mild bullish) Bullish",[],['TCS.NSE'],20,0,0.0
$TCS.NSE,"$TCS.NSE  
MACD: 50.97 
Macd Signal: 42.46 (Bullish) 
RSI: 61.02 (Slightly Overbought) Bullish",Bullish,$TCS.NSE MACD: 50.97 Macd Signal: 42.46 (Bullish) RSI: 61.02 (Slightly Overbought) Bullish,[],['TCS.NSE'],12,0,0.0
$TCS.NSE,"$TCS.NSE 
The stock is been trading between EMA-50 & EMA-200 level and made a resistance at EMA-200 level. But, MACD is highly bullish and today the stock has formed a dogi candle pattern creating confusion among investors. But seems like the stock will fall further. Thus, giving bearish indication. Bearish",Bearish,"$TCS.NSE The stock is been trading between EMA-50 & EMA-200 level and made a resistance at EMA-200 level. But, MACD is highly bullish and today the stock has formed a dogi candle pattern creating confusion among investors. But seems like the stock will fall further. Thus, giving bearish indication. Bearish",[],['TCS.NSE'],50,0,0.7469
$TCS.NSE,"$TCS.NSE CMP:3387.00 
RSI: 61.05 
Stock is trading between EMA- 50 & 200 level indicating upward trend. MACD is above its signal line predicting for bullish momentum. Bullish",Bullish,$TCS.NSE CMP:3387.00 RSI: 61.05 Stock is trading between EMA- 50 & 200 level indicating upward trend. MACD is above its signal line predicting for bullish momentum. Bullish,[],['TCS.NSE'],27,0,0.0
$TCS.NSE,"$TCS.NSE  
A bearish pennant pattern is formed and seeing correction in the stock in 15 min time frame Bearish",Bearish,$TCS.NSE A bearish pennant pattern is formed and seeing correction in the stock in 15 min time frame Bearish,[],['TCS.NSE'],19,0,0.0
$TCS.NSE,"$TCS.NSE Adx : 22.48, +DI : 27.00, -DI : 16.29(bullish) 
Aroon Up : 78.00, Aroon Down : 0(bullish) Bullish",Bullish,"$TCS.NSE Adx : 22.48, +DI : 27.00, -DI : 16.29(bullish) Aroon Up : 78.00, Aroon Down : 0(bullish) Bullish",[],['TCS.NSE'],19,0,0.0
$TCS.NSE,"$TCS.NSE 

Cmp- 3404

⚡ Forming flag pattern 
⚡ RSI divergence on chart
⚡ RSI above 60
⚡ Volume looks good
⚡ Closing above 3430 we will see more upside in it.

$NIFTY50.NSE Bullish",Bullish,$TCS.NSE Cmp- 3404 ⚡ Forming flag pattern ⚡ RSI divergence on chart ⚡ RSI above 60 ⚡ Volume looks good ⚡ Closing above 3430 we will see more upside in it. $NIFTY50.NSE Bullish,[],['TCS.NSE' 'NIFTY50.NSE'],33,0,0.4404
$TCS.NSE,"$TCS.NSE  
MACD:54.00 
Macd Signal: 37.41 (Bullish) 
RSI: 63.94 (Slightly Overbought) Bullish",Bullish,$TCS.NSE MACD:54.00 Macd Signal: 37.41 (Bullish) RSI: 63.94 (Slightly Overbought) Bullish,[],['TCS.NSE'],11,0,0.0
$TCS.NSE,"$TCS.NSE 
CMP: 3412.45
The candles have touched their resistance level. Though the indicators are showing bullish momentum ahead, but looking at the candles and volumes, we can assume that the share price will fall by at most 200 points in the coming days. Let's wait till then. Bearish",Bearish,"$TCS.NSE CMP: 3412.45 The candles have touched their resistance level. Though the indicators are showing bullish momentum ahead, but looking at the candles and volumes, we can assume that the share price will fall by at most 200 points in the coming days. Let's wait till then. Bearish",[],['TCS.NSE'],48,0,0.4215
$TCS.NSE,"$TCS.NSE 
CMP: Rs 3410.10
RSI: 64
The stock has made a resistance at EMA-200 level. Though MACD is bullish but looking at the trend from the candle pattern chart it tends to fall further. Thus, indicating a bearish trend ahead. Bearish",Bearish,"$TCS.NSE CMP: Rs 3410.10 RSI: 64 The stock has made a resistance at EMA-200 level. Though MACD is bullish but looking at the trend from the candle pattern chart it tends to fall further. Thus, indicating a bearish trend ahead. Bearish",[],['TCS.NSE'],41,0,0.0
$TCS.NSE,"$TCS.NSE  
MACD: 52.64 
Macd Signal: 33.26 (Bullish) 
RSI: 62.87 (Neutral) Bullish",Bullish,$TCS.NSE MACD: 52.64 Macd Signal: 33.26 (Bullish) RSI: 62.87 (Neutral) Bullish,[],['TCS.NSE'],11,0,0.0
$WIPRO.NSE,"$WIPRO.NSE  too just like $TCS.NSE trading at make or break levels, 
Strong CE writing and 50% Fibonacci levels at 450 levels, nearing trendline breakout 
Will wait until it closes above 450 zones or breakdowns below 420 zone",Bullish,"$WIPRO.NSE too just like $TCS.NSE trading at make or break levels, Strong CE writing and 50% Fibonacci levels at 450 levels, nearing trendline breakout Will wait until it closes above 450 zones or breakdowns below 420 zone",[],['WIPRO.NSE' 'TCS.NSE'],37,0,0.7003
$TCS.NSE,"$TCS.NSE Adx : 21.66, +DI : 29.58, -DI : 15.68(bullish) 
Aroon Up : 92.00, Aroon Down : 14.00(strong bullish) Bullish",Bullish,"$TCS.NSE Adx : 21.66, +DI : 29.58, -DI : 15.68(bullish) Aroon Up : 92.00, Aroon Down : 14.00(strong bullish) Bullish",[],['TCS.NSE'],20,0,0.0
$TCS.NSE,"$TCS.NSE 
CMP: 3393.45
As could be seen from the graph, the stock has reached at its resistance zone. With decreasing volumes, we can expect bearish trend ahead Bearish",Bearish,"$TCS.NSE CMP: 3393.45 As could be seen from the graph, the stock has reached at its resistance zone. With decreasing volumes, we can expect bearish trend ahead Bearish",[],['TCS.NSE'],28,0,0.1027
$TCS.NSE,"$TCS.NSE  
The stock is moving in a parallel channel chance might be the stock will move in a parallel channel for next week and then will see a breakout. 
Maybe today's last trading hours or next week Tuesday on the  16th of August may see an uptrend reversal  
RSI- 48.61 - seen a divergence in RSI Bullish",Bullish,$TCS.NSE The stock is moving in a parallel channel chance might be the stock will move in a parallel channel for next week and then will see a breakout. Maybe today's last trading hours or next week Tuesday on the 16th of August may see an uptrend reversal RSI- 48.61 - seen a divergence in RSI Bullish,[],['TCS.NSE'],57,0,0.25
$TCS.NSE,$TCS.NSE is looking really good daily timeframe for a bullish move. It has seen a strong bullish buying from 3000 level and can continue from here. Bullish,Bullish,$TCS.NSE is looking really good daily timeframe for a bullish move. It has seen a strong bullish buying from 3000 level and can continue from here. Bullish,[],['TCS.NSE'],27,0,0.7574
$TCS.NSE,"$TCS.NSE Adx : 20.21, +DI : 28.55, -DI : 17.94(bullish) 
Aroon Up : 78.00, Aroon Down : 28.00(strong bullish) Bullish",Bullish,"$TCS.NSE Adx : 20.21, +DI : 28.55, -DI : 17.94(bullish) Aroon Up : 78.00, Aroon Down : 28.00(strong bullish) Bullish",[],['TCS.NSE'],20,0,0.0
$TCS.NSE,"$TCS.NSE 
MACD- bullish 

economictimes.indiatimes.co... Bullish",Bullish,$TCS.NSE MACD- bullish economictimes.indiatimes.co... Bullish,[],['TCS.NSE'],5,0,0.0
$TCS.NSE,"As mentioned in my earlier post, $TCS.NSE taking strong resistance at 3390, With CE Base getting a lot more stronger at 3400, Bearish move can be expected! Bearish",Bearish,"As mentioned in my earlier post, $TCS.NSE taking strong resistance at 3390, With CE Base getting a lot more stronger at 3400, Bearish move can be expected! Bearish",[],['TCS.NSE'],28,0,0.7569
$TCS.NSE,"$TCS.NSE is holding a good grip over 3336. 
If it gives a closing below 3336 we should go for a bear move as RSI on day chart is bearish as of now. Bearish",Bearish,$TCS.NSE is holding a good grip over 3336. If it gives a closing below 3336 we should go for a bear move as RSI on day chart is bearish as of now. Bearish,[],['TCS.NSE'],33,0,0.4404
$TCS.NSE,"$TCS.NSE 
CMP: Rs 3374.45
The stock has been in an upward trend from previous few sessions. But the buying volumes are decreasing which indicates bears are entering.
Thus, indicating a bearish trend. Bearish",Bearish,"$TCS.NSE CMP: Rs 3374.45 The stock has been in an upward trend from previous few sessions. But the buying volumes are decreasing which indicates bears are entering. Thus, indicating a bearish trend. Bearish",[],['TCS.NSE'],33,0,0.0
$TCS.NSE,"$TCS.NSE 
Buying volumes seems to come down. Though, TCS is closing high as compared to the previous day, but bears are about to enter. Bearish",Bearish,"$TCS.NSE Buying volumes seems to come down. Though, TCS is closing high as compared to the previous day, but bears are about to enter. Bearish",[],['TCS.NSE'],25,0,0.0
$TCS.NSE,"$TCS.NSE Adx : 20.01, +DI : 29.52, -DI : 19.01(bullish) 
Aroon Up : 85.00, Aroon Down : 0(bullish) Bullish",Bullish,"$TCS.NSE Adx : 20.01, +DI : 29.52, -DI : 19.01(bullish) Aroon Up : 85.00, Aroon Down : 0(bullish) Bullish",[],['TCS.NSE'],19,0,0.0
$TCS.NSE,"$TCS.NSE  
MACD: 38.72 
Macd Signal: 10.05 (Bullish) 
RSI: 64.63 (Neutral) Bullish",Bullish,$TCS.NSE MACD: 38.72 Macd Signal: 10.05 (Bullish) RSI: 64.63 (Neutral) Bullish,[],['TCS.NSE'],11,0,0.0
$TCS.NSE,"As mentioned in my earlier post, $TCS.NSE gave a rejection from crucial resistance . 
Go bearish if EOD Closes below 3350, with a stoploss of 3390 Bearish",Bearish,"As mentioned in my earlier post, $TCS.NSE gave a rejection from crucial resistance . Go bearish if EOD Closes below 3350, with a stoploss of 3390 Bearish",[],['TCS.NSE'],27,0,-0.5423
$TCS.NSE,$TCS.NSE RSI on day chart is signaling a bearish wave is coming in tcs as the short covering is near to end right now. short tcs if it gives a bearish closing below 3355. Bearish,Bearish,$TCS.NSE RSI on day chart is signaling a bearish wave is coming in tcs as the short covering is near to end right now. short tcs if it gives a bearish closing below 3355. Bearish,[],['TCS.NSE'],35,0,0.0
$BTC.X,"$BTC.X Indian companies love BTC against inflation 
amp.cnn.com/cnn/2022/03/03/...
$RELI $ $TCS.NSE $HDB $INFY Bullish",Bullish,$BTC.X Indian companies love BTC against inflation amp.cnn.com/cnn/2022/03/03/... $RELI $ $TCS.NSE $HDB $INFY Bullish,[],['BTC.X' 'TCS.NSE'],14,0,0.6369
$TCS.NSE,"$TCS.NSE  
MACD: 32.89 
Macd Signal: 2.88 (Bullish) 
RSI: 63.91 (Neutral) Bullish",Bullish,$TCS.NSE MACD: 32.89 Macd Signal: 2.88 (Bullish) RSI: 63.91 (Neutral) Bullish,[],['TCS.NSE'],11,0,0.0
$TCS.NSE,"$TCS.NSE 
100 day SMA- bullish Bullish",Bullish,$TCS.NSE 100 day SMA- bullish Bullish,[],['TCS.NSE'],6,0,0.0
$TCS.NSE,"$TCS.NSE Aroon Up : 100.00, Aroon Down : 0(bullish) 
Macd : 25.93, Signal Line : -4.62(bullish) Bullish",Bullish,"$TCS.NSE Aroon Up : 100.00, Aroon Down : 0(bullish) Macd : 25.93, Signal Line : -4.62(bullish) Bullish",[],['TCS.NSE'],17,0,0.0
$TCS.NSE,"$TCS.NSE  
One can go long in TCS Target- 3400, 3550 Bullish",Bullish,"$TCS.NSE One can go long in TCS Target- 3400, 3550 Bullish",[],['TCS.NSE'],11,0,0.0
$TCS.NSE,"$TCS.NSE 
After a bull run, today TCS has finally formed dogi candle. Hence, downtrend may start in the coming sessions. Bearish",Bearish,"$TCS.NSE After a bull run, today TCS has finally formed dogi candle. Hence, downtrend may start in the coming sessions. Bearish",[],['TCS.NSE'],21,0,0.0
$TCS.NSE,"$TCS.NSE 
CMP: Rs 3352.70
The stock today made a dogi candle stick pattern indicating that the stick will fall. As the stock is trading between EMA-50&200 levels, also is in the resistance zone indicating a downward trend ahead. Bearish",Bearish,"$TCS.NSE CMP: Rs 3352.70 The stock today made a dogi candle stick pattern indicating that the stick will fall. As the stock is trading between EMA-50&200 levels, also is in the resistance zone indicating a downward trend ahead. Bearish",[],['TCS.NSE'],39,0,0.0
$TCS.NSE,"$TCS.NSE  
in 15 min time frame looks like a wedge pattern formed and making high of this week, and looks like may see a reversal  
RSI also shows that there is a chance of reversal or even there chance of making new high Bullish",Bullish,"$TCS.NSE in 15 min time frame looks like a wedge pattern formed and making high of this week, and looks like may see a reversal RSI also shows that there is a chance of reversal or even there chance of making new high Bullish",[],['TCS.NSE'],44,0,0.7906
$TCS.NSE,$TCS.NSE has given a breakout from strong resistance line. It is likely to face a resistance at 3400 and can consolidate there for a few days and can continue afterwards. Bullish,Bullish,$TCS.NSE has given a breakout from strong resistance line. It is likely to face a resistance at 3400 and can consolidate there for a few days and can continue afterwards. Bullish,[],['TCS.NSE'],31,0,0.5106
$TCS.NSE,"$TCS.NSE 
DMI- Bullish
ADX- Strong trend
100 day SMA - bullish Bullish",Bullish,$TCS.NSE DMI- Bullish ADX- Strong trend 100 day SMA - bullish Bullish,[],['TCS.NSE'],12,0,0.5106
$TCS.NSE,"$TCS.NSE  
Along with the entire IT sector, TCS - The TATA group giant has also been falling 
Now reached a place of previous demand in the year 2021 
Previous swing high of 3363, if crosses, can get some more momentum in this stock Bullish",Bullish,"$TCS.NSE Along with the entire IT sector, TCS - The TATA group giant has also been falling Now reached a place of previous demand in the year 2021 Previous swing high of 3363, if crosses, can get some more momentum in this stock Bullish",[],['TCS.NSE'],44,0,-0.1779
$TCS.NSE,"$TCS.NSE Aroon Up : 92.00, Aroon Down : 14.00(bullish) 
Macd : 8.50, Signal Line : -19.75(strong bullish) Bullish",Bullish,"$TCS.NSE Aroon Up : 92.00, Aroon Down : 14.00(bullish) Macd : 8.50, Signal Line : -19.75(strong bullish) Bullish",[],['TCS.NSE'],18,0,0.0
$TCS.NSE,$TCS.NSE in upward trend. RSI has entered in overbought zone however Macd and Supertrend are still bullish towards the stock. Bullish,Bullish,$TCS.NSE in upward trend. RSI has entered in overbought zone however Macd and Supertrend are still bullish towards the stock. Bullish,[],['TCS.NSE'],21,0,0.0
$TCS.NSE,$TCS.NSE setting up for some Bullish momentum. Bullish,Bullish,$TCS.NSE setting up for some Bullish momentum. Bullish,[],['TCS.NSE'],8,0,0.0
$TCS.NSE,Have you all seen this trade idea? $TCS.NSE inching closer to target levels. Keep following @bluechips4u for more such ideas.. 👇,Bullish,Have you all seen this trade idea? $TCS.NSE inching closer to target levels. Keep following @bluechips4u for more such ideas.. 👇,[],['TCS.NSE'],21,0,0.0
$TCS.NSE,"$TCS.NSE  
15 min time frame, an ascending channel pattern formed and the stock is moving in the same direction as expected and bullish engulfing is formed Bullish",Bullish,"$TCS.NSE 15 min time frame, an ascending channel pattern formed and the stock is moving in the same direction as expected and bullish engulfing is formed Bullish",[],['TCS.NSE'],27,0,0.0
$TCS.NSE,"$TCS.NSE 
One can go long in Tcs
Target- 3400, 3550 Bullish",Bullish,"$TCS.NSE One can go long in Tcs Target- 3400, 3550 Bullish",[],['TCS.NSE'],11,0,0.0
$TCS.NSE,"$TCS.NSE CMP:3277.10 
Macd and super trend are giving bearish signals though William % R has just come out of the oversold zone. Bearish",Bearish,$TCS.NSE CMP:3277.10 Macd and super trend are giving bearish signals though William % R has just come out of the oversold zone. Bearish,[],['TCS.NSE'],23,0,0.743
$TCS.NSE,$TCS.NSE is respecting 3300 as a strong resistance and is moving lower and it can fall it 3200. Sell with a tight stop loss and a target of 1:2 can be expected. Bearish,Bearish,$TCS.NSE is respecting 3300 as a strong resistance and is moving lower and it can fall it 3200. Sell with a tight stop loss and a target of 1:2 can be expected. Bearish,[],['TCS.NSE'],33,0,0.2023
$TCS.NSE,"SHORT $TCS.NSE BELOW 3271.  
THE REASON BEHIND THE SHORT TRADE IS TCS IS ON RESISTANCE LEVEL OF CHANNEL SO POSSIBLE CHANCES OF BEARISH MOVE AS OF NOW. Bearish",Bearish,SHORT $TCS.NSE BELOW 3271. THE REASON BEHIND THE SHORT TRADE IS TCS IS ON RESISTANCE LEVEL OF CHANNEL SO POSSIBLE CHANCES OF BEARISH MOVE AS OF NOW. Bearish,[],['TCS.NSE'],28,0,0.5435
$TCS.NSE,"$TCS.NSE 
businesstoday.in/latest/eco... Bullish",Bullish,$TCS.NSE businesstoday.in/latest/eco... Bullish,[],['TCS.NSE'],3,0,0.0
$TCS.NSE,"$TCS.NSE
After opening at a higher price when compared to the previous day's close, a red bearish candle haw been formed. Hence, we can expect some bearish segments ahead Bearish",Bearish,"$TCS.NSE After opening at a higher price when compared to the previous day's close, a red bearish candle haw been formed. Hence, we can expect some bearish segments ahead Bearish",[],['TCS.NSE'],30,0,0.0
$TCS.NSE,"$TCS.NSE 
CMP: Rs. 3294.05
The stock after giving a breakout at EMA-50 have seen h red candlestick today, indicating a bearish momentum.
Though MACD is bullish but RSI is moving towards overbought zone. Bearish",Bearish,"$TCS.NSE CMP: Rs. 3294.05 The stock after giving a breakout at EMA-50 have seen h red candlestick today, indicating a bearish momentum. Though MACD is bullish but RSI is moving towards overbought zone. Bearish",[],['TCS.NSE'],34,0,0.1779
$TCS.NSE,"$TCS.NSE TRADING AT UPPER BOUNDARY RESISTANCE. 
DON'T TRADE IN AS OF NOW WAIT FOR A FALL TO ENTER INTO A SHORT TRADE. Bearish",Bearish,$TCS.NSE TRADING AT UPPER BOUNDARY RESISTANCE. DON'T TRADE IN AS OF NOW WAIT FOR A FALL TO ENTER INTO A SHORT TRADE. Bearish,[],['TCS.NSE'],23,0,0.0
$TCS.NSE,"$TCS.NSE Adx : 19.22, +DI : 30.69, -DI : 23.73 (bullish) 
Macd : -8.18, Signal Line : -33.88 (bullish) Bullish",Bullish,"$TCS.NSE Adx : 19.22, +DI : 30.69, -DI : 23.73 (bullish) Macd : -8.18, Signal Line : -33.88 (bullish) Bullish",[],['TCS.NSE'],20,0,0.0
$TCS.NSE,"$TCS.NSE  
MACD: -8.18 
Macd Signal: -33.88 (Bearish) 
RSI: 59.46 (Neutral) Bearish",Bearish,$TCS.NSE MACD: -8.18 Macd Signal: -33.88 (Bearish) RSI: 59.46 (Neutral) Bearish,[],['TCS.NSE'],11,0,0.0
$TCS.NSE,"$TCS.NSE  showing Mild Bullish Signals 
Adx : 19.71, +DI : 26.90, -DI : 25.16 (Bullish; Bearish Reversal) 
Macd : -20.73, Signal Line : -40.31 (Bullish Signal) 
RSI: 49.62 (Neutral Signal) Bullish",Bullish,"$TCS.NSE showing Mild Bullish Signals Adx : 19.71, +DI : 26.90, -DI : 25.16 (Bullish; Bearish Reversal) Macd : -20.73, Signal Line : -40.31 (Bullish Signal) RSI: 49.62 (Neutral Signal) Bullish",[],['TCS.NSE'],31,0,0.0
$TCS.NSE,"UPPER TRENDLINE BREAKOUT IN $TCS.NSE. 
STILL THE SENTIMENT IS SHORT COVERING. Bearish",Bearish,UPPER TRENDLINE BREAKOUT IN $TCS.NSE. STILL THE SENTIMENT IS SHORT COVERING. Bearish,[],['TCS.NSE'],12,0,0.0
$TCS.NSE,$TCS.NSE longs guilt up Bullish,Bullish,$TCS.NSE longs guilt up Bullish,[],['TCS.NSE'],5,0,-0.2732
$TCS.NSE,"$TCS.NSE  
TCS has announced its partnership with The Walton Centre NHS Foundation Trust (The Walton Centre), to develop digital solutions that will increase the productivity of specialists, reduce waiting times for patients, and enhance the experience. Bullish",Bullish,"$TCS.NSE TCS has announced its partnership with The Walton Centre NHS Foundation Trust (The Walton Centre), to develop digital solutions that will increase the productivity of specialists, reduce waiting times for patients, and enhance the experience. Bullish",[],['TCS.NSE'],37,0,0.743
$TCS.NSE,"$TCS.NSE 
We could expect a trend reversal as the MACD and RSI are giving a sell signal. Bearish",Bearish,$TCS.NSE We could expect a trend reversal as the MACD and RSI are giving a sell signal. Bearish,[],['TCS.NSE'],18,0,0.34
$TCS.NSE,"As mentioned in my earlier post, $TCS.NSE gives a major breakout after sustaining above EOD Trendline. 
A good stock to watch in IT Sector 
Can touch 3350, 3450 Bullish",Bullish,"As mentioned in my earlier post, $TCS.NSE gives a major breakout after sustaining above EOD Trendline. A good stock to watch in IT Sector Can touch 3350, 3450 Bullish",[],['TCS.NSE'],29,0,0.4404
$TCS.NSE,"$TCS.NSE Macd : -32.23, Signal Line : -45.20 (bullish) 
Parabolic SAR : 2985.21 (bullish) Bullish",Bullish,"$TCS.NSE Macd : -32.23, Signal Line : -45.20 (bullish) Parabolic SAR : 2985.21 (bullish) Bullish",[],['TCS.NSE'],15,0,0.0
$TCS.NSE,IT stocks showing good traction today - $TCS.NSE $WIPRO.NSE $INFY.NSE 📈 Bullish,Bullish,IT stocks showing good traction today - $TCS.NSE $WIPRO.NSE $INFY.NSE 📈 Bullish,[],['TCS.NSE' 'WIPRO.NSE' 'INFY.NSE'],12,0,0.4404
$TCS.NSE,"$TCS.NSE looking good at current level, can go higher from here. As Nasdag was up yesterday, we can expect a strong momentum in this. Bullish",Bullish,"$TCS.NSE looking good at current level, can go higher from here. As Nasdag was up yesterday, we can expect a strong momentum in this. Bullish",[],['TCS.NSE'],25,0,0.7351
$TCS.NSE,"$TCS.NSE  
MACD: -32.23 
Macd Signal: -45.20 (Bearish) 
RSI: 50.70 (Neutral) Bearish",Bearish,$TCS.NSE MACD: -32.23 Macd Signal: -45.20 (Bearish) RSI: 50.70 (Neutral) Bearish,[],['TCS.NSE'],11,0,0.0
$NIFTY50.NSE,"$NIFTY50.NSE was up almost 1% today, led by $TCS.NSE, $LT.NSE, $SUNPHARMA.NSE . Looks like some shorts were covered today. Tomorrow if it opens flat and take a support at 16,600 it can show a positive momentum in the second half. Bullish",Bullish,"$NIFTY50.NSE was up almost 1% today, led by $TCS.NSE, $LT.NSE, $SUNPHARMA.NSE . Looks like some shorts were covered today. Tomorrow if it opens flat and take a support at 16,600 it can show a positive momentum in the second half. Bullish",[],['NIFTY50.NSE' 'TCS.NSE' 'LT.NSE' 'SUNPHARMA.NSE'],41,0,0.8316
$TCS.NSE,"$TCS.NSE trading along the trend line, If this breaks .We can see upside movement  till 3350. Bullish",Bullish,"$TCS.NSE trading along the trend line, If this breaks .We can see upside movement till 3350. Bullish",[],['TCS.NSE'],17,0,0.0
$TCS.NSE,"#India  
$TCS.NSE is attempting a breakout from its slanting channel which suggest a possible upside till 3350-3450 as long as it does not break below 3075 
It could be the rank outperformer among IT stocks in the month of AUGUST. 
@StocktwitsIndia Bullish",Bullish,#India $TCS.NSE is attempting a breakout from its slanting channel which suggest a possible upside till 3350-3450 as long as it does not break below 3075 It could be the rank outperformer among IT stocks in the month of AUGUST. @StocktwitsIndia Bullish,['India'],['TCS.NSE'],42,1,0.0
$TCS.NSE,"$TCS.NSE stock is currently moving upwards. Super trend indicator indicates an upward trend, Macd is above its signal line and RSI is in the overbought zone indicating a bullish trend in the stock. Bullish",Bullish,"$TCS.NSE stock is currently moving upwards. Super trend indicator indicates an upward trend, Macd is above its signal line and RSI is in the overbought zone indicating a bullish trend in the stock. Bullish",[],['TCS.NSE'],34,0,0.5994
$TCS.NSE,"$TCS.NSE  
TCS is moving in a downward range and it is not able to break the upper range of trendline. Now it is trading around resistance. Bearish",Bearish,$TCS.NSE TCS is moving in a downward range and it is not able to break the upper range of trendline. Now it is trading around resistance. Bearish,[],['TCS.NSE'],27,0,0.0
$TCS.NSE,"SHORT $TCS.NSE BELOW 3096, FOR A TARGET OF 3019. Bearish",Bearish,"SHORT $TCS.NSE BELOW 3096, FOR A TARGET OF 3019. Bearish",[],['TCS.NSE'],10,0,0.0
$TCS.NSE,"$TCS.NSE  
TCS has helped Australian Energy Market Operator (AEMO), design and implement a futuristic solution that powers the FiveMinute Settlement (5MS) Program, creating a more efficient energy market in the country with better outcomes for energy producers, distributors and consumers ! Bullish",Bullish,"$TCS.NSE TCS has helped Australian Energy Market Operator (AEMO), design and implement a futuristic solution that powers the FiveMinute Settlement (5MS) Program, creating a more efficient energy market in the country with better outcomes for energy producers, distributors and consumers ! Bullish",[],['TCS.NSE'],42,0,0.9367
$TCS.NSE,"$TCS.NSE 
Bearish trend could still continue tomorrow.
50 day SMA- Bearish Bearish",Bearish,$TCS.NSE Bearish trend could still continue tomorrow. 50 day SMA- Bearish Bearish,[],['TCS.NSE'],12,0,0.0
$TCS.NSE,"$TCS.NSE  
CMP: Rs 3118 
RSI: 43 
Though the stock is trading below EMA-50 & EMA-200, MACD is indicating an upward trend, it may move up to the resistance at the Rs3215 level. Bullish",Bullish,"$TCS.NSE CMP: Rs 3118 RSI: 43 Though the stock is trading below EMA-50 & EMA-200, MACD is indicating an upward trend, it may move up to the resistance at the Rs3215 level. Bullish",[],['TCS.NSE'],33,0,0.0
